Experiment;Season;Plot;Site;Region;Landuse;Block;Blockcode;Samplecode;Treatment;Littertype;Teabag code;Initial weight including bag, cord and label (g);Initial weight tea only (g);Ashed subsample percentage controll initial tea only (%);Ashed initial corrected weight  tea only (g);Final weight including bag and cord, no label (g);Final weight  tea only (g);Ashed final subsample percentage  (%);Ashed final corrected weight  tea only (g);Burial date;Recovery date;incubation time red and green tea (days);Massloss (g) Ash uncorrected;Massloss (g);rain.sum (mm);CLAY %;SILT %;SAND %;Soil.Class;OC %;N.D. tree (m);N.D.Mound (m);Mound type;Tree with ants;Moisture %;Temperature (C);Lat;Long;Sign of termite cheeting;Sign of hole(s);Sign of roots ;S;K
Main;Wet;63;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T7;Exclosed;Green;G440;2.107;1.857;5.51;1.755;0.942;0.791;14.279;0.678;31.01.2017;26.03.2017;54;1.066;1.076;214.2628987;25.96;6.92;67.12;sandy clay loam;1.76;4.9;45;O;0;22.90;28.25;-3.406334035;34.85117203;NO;NO;YES;0.271496628;
Main;Wet;64;Makao;Dry;Pasture;4;Dry_P4;Dry_P4_T8;Exclosed;Green;G673;2.116;1.866;5.51;1.763;1.045;0.894;23.761;0.682;31.01.2017;26.03.2017;54;0.972;1.081;214.2628987;25.96;6.92;67.12;sandy clay loam;1.76;3;22.8;O;1;34.60;22.7;-3.406340992;34.85126004;NO;NO;NO;0.271629015;
Main;Wet;65;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T1;Exclosed;Green;G700;2.019;1.769;5.51;1.672;0.823;0.672;15.627;0.567;01.02.2017;24.03.2017;51;1.097;1.104;185.6300658;47.96;22.92;29.12;clay;2.88;13.8;13.8;O;1;32.30;22.75;-3.299396038;34.84824096;NO;NO;YES;0.215421561;
Main;Wet;66;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T2;Exclosed;Green;G760;1.948;1.698;5.51;1.605;0.935;0.784;12.433;0.687;01.02.2017;24.03.2017;51;0.914;0.918;185.6300658;47.96;22.92;29.12;clay;3.88;8;19.8;O;1;30.60;21.95;-3.299309034;34.84840499;NO;NO;YES;0.320760725;
Main;Wet;67;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T3;Exclosed;Green;G660;2.034;1.784;5.51;1.686;0.925;0.775;10.403;0.694;01.02.2017;24.03.2017;51;1.010;0.992;185.6300658;47.96;22.92;29.12;clay;4.88;5.5;5.5;O;1;29.90;20.7;-3.299434008;34.84851496;NO;NO;YES;0.30122544;
Main;Wet;68;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T4;Exclosed;Green;G477;2.073;1.823;5.51;1.723;0.905;0.754;16.691;0.628;01.02.2017;24.03.2017;51;1.069;1.094;185.6300658;47.96;22.92;29.12;clay;5.88;9.7;23.4;O;1;29.85;21.2;-3.29911801;34.84824699;NO;NO;YES;0.245644258;
Main;Wet;69;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T5;Exclosed;Green;G386;1.897;1.647;5.51;1.556;0.989;0.838;28.649;0.598;01.02.2017;24.03.2017;51;0.809;0.958;185.6300658;47.96;22.92;29.12;clay;6.88;14.4;24.4;O;1;31.25;23.45;-3.299318003;34.84823501;NO;NO;YES;0.268836219;
Main;Wet;70;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T6;Exclosed;Green;G414;2.059;1.809;5.51;1.709;0.841;0.690;8.749;0.630;01.02.2017;24.03.2017;51;1.119;1.079;185.6300658;47.96;22.92;29.12;clay;7.88;15;28;O;0;32.15;23.7;-3.299381034;34.84831204;NO;NO;YES;0.250048959;
Main;Wet;71;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T7;Exclosed;Green;G459;2.045;1.795;5.51;1.696;0.892;0.741;7.752;0.683;01.02.2017;24.03.2017;51;1.054;1.013;185.6300658;47.96;22.92;29.12;clay;8.88;15.5;32;O;1;29.35;21.95;-3.299242985;34.84790099;NO;NO;YES;0.29090226;
Main;Wet;72;Maswa;Dry;Wild;1;Dry_W1;Dry_W1_T8;Exclosed;Green;G627;2.153;1.903;5.51;1.798;0.864;0.713;8.090;0.655;01.02.2017;24.03.2017;51;1.190;1.143;185.6300658;47.96;22.92;29.12;clay;9.88;2.6;44;O;1;32.00;21.9;-3.299654033;34.84815102;NO;NO;YES;0.245095428;
Main;Wet;73;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T1;Exclosed;Green;G498;1.744;1.494;5.51;1.412;0.732;0.582;8.212;0.534;01.02.2017;24.03.2017;51;0.913;0.878;185.6300658;45.27;23.60;31.12;clay;2.05;9.1;10;M;1;27.85;26.15;-3.302586023;34.84804801;NO;NO;YES;0.261354656;
Main;Wet;74;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T2;Exclosed;Green;G579;2.012;1.762;5.51;1.665;0.742;0.591;9.082;0.538;01.02.2017;24.03.2017;51;1.171;1.127;185.6300658;45.27;23.60;31.12;clay;3.05;7.7;9.4;M;1;24.65;24.35;-3.302577976;34.84804197;NO;NO;YES;0.195882994;
Main;Wet;75;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T3;Exclosed;Green;G373;2.100;1.850;5.51;1.748;0.933;0.783;10.547;0.700;01.02.2017;24.03.2017;51;1.068;1.048;185.6300658;45.27;23.60;31.12;clay;4.05;6.1;13.8;O;0;27.15;25.65;-3.302687025;34.84792697;NO;NO;YES;0.288008937;
Main;Wet;76;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T4;Exclosed;Green;G603;2.043;1.793;5.51;1.694;0.823;0.672;8.933;0.612;01.02.2017;24.03.2017;51;1.121;1.082;185.6300658;45.27;23.60;31.12;clay;5.05;6.7;19.3;M;1;26.80;23.7;-3.302456019;34.84787199;NO;NO;YES;0.241575504;
Main;Wet;77;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T5;Exclosed;Green;G509;2.048;1.798;5.51;1.699;1.012;0.861;0.185;0.860;01.02.2017;24.03.2017;51;0.937;0.839;185.6300658;45.27;23.60;31.12;clay;6.05;3.1;9.8;O;1;25.95;25.95;-3.302328028;34.84822302;NO;NO;YES;0.413370202;
Main;Wet;78;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T6;Exclosed;Green;G446;1.932;1.682;5.51;1.589;0.779;0.628;9.645;0.567;01.02.2017;24.03.2017;51;1.054;1.022;185.6300658;45.27;23.60;31.12;clay;7.05;10.4;15.4;M;1;24.15;27.75;-3.302568002;34.84816703;NO;NO;YES;0.236343207;
Main;Wet;79;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T7;Exclosed;Green;G249;2.022;1.772;5.51;1.674;0.976;0.825;18.703;0.671;01.02.2017;24.03.2017;51;0.947;1.004;185.6300658;45.27;23.60;31.12;clay;8.05;3;5;G;1;26.90;26.25;-3.30262701;34.84840801;NO;NO;YES;0.288001841;
Main;Wet;80;Maswa;Dry;Wild;2;Dry_W2;Dry_W2_T8;Exclosed;Green;G474;2.193;1.943;5.51;1.836;1.001;0.850;5.835;0.801;01.02.2017;24.03.2017;51;1.093;1.035;185.6300658;45.27;23.60;31.12;clay;9.05;2.7;12.4;O;1;28.55;27.45;-3.302853992;34.847989;NO;NO;YES;0.330336715;
Main;Wet;81;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T1;Exclosed;Green;G475;2.011;1.761;5.51;1.664;0.652;0.501;11.583;0.443;01.02.2017;24.03.2017;51;1.260;1.221;185.0118508;38.69;26.81;34.50;clay loam;2.55;6.2;13.3;O;0;26.35;26.65;-3.295715963;34.852461;NO;NO;YES;0.128752093;
Main;Wet;82;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T2;Exclosed;Green;G840;2.056;1.806;5.51;1.707;0.743;0.592;8.391;0.543;01.02.2017;25.03.2017;52;1.214;1.164;194.930098;38.69;26.81;34.50;clay loam;3.55;2.4;16.6;O;;26.60;23.05;-3.295723004;34.85241699;NO;NO;YES;0.190020864;
Main;Wet;83;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T3;Exclosed;Green;G298;2.055;1.805;5.51;1.706;0.888;0.737;14.849;0.628;01.02.2017;25.03.2017;52;1.068;1.078;194.930098;38.69;26.81;34.50;clay loam;4.55;6.4;42;M;1;30.10;25.05;-3.295743037;34.85230903;NO;NO;YES;0.249562607;
Main;Wet;84;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T4;Exclosed;Green;G520;1.929;1.679;5.51;1.587;0.813;0.662;10.723;0.591;01.02.2017;25.03.2017;52;1.017;0.995;194.930098;38.69;26.81;34.50;clay loam;5.55;5.5;55.8;M;1;27.75;23.6;-3.295795005;34.85232001;NO;NO;YES;0.255021978;
Main;Wet;85;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T5;Exclosed;Green;G441;2.104;1.854;5.51;1.752;0.966;0.815;11.596;0.721;01.02.2017;25.03.2017;52;1.039;1.031;194.930098;38.69;26.81;34.50;clay loam;6.55;8.6;3.8;O;0;26.55;23.15;-3.295710012;34.85228397;NO;NO;YES;0.301017161;
Main;Wet;86;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T6;Exclosed;Green;G561;2.126;1.876;5.51;1.773;0.747;0.596;8.698;0.544;01.02.2017;25.03.2017;52;1.280;1.229;194.930098;38.69;26.81;34.50;clay loam;7.55;3.7;7.5;O;0;24.05;25.8;-3.29561404;34.85213703;NO;NO;YES;0.176853109;
Main;Wet;87;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T7;Exclosed;Green;G632;2.078;1.828;5.51;1.727;0.816;0.666;14.564;0.569;01.02.2017;25.03.2017;52;1.162;1.159;194.930098;38.69;26.81;34.50;clay loam;8.55;7.5;12.6;O;1;25.85;21.55;-3.295904975;34.85213603;NO;NO;YES;0.203446712;
Main;Wet;88;Maswa;Dry;Wild;3;Dry_W3;Dry_W3_T8;Exclosed;Green;G611;1.990;1.740;5.51;1.644;0.895;0.745;16.372;0.623;01.02.2017;25.03.2017;52;0.996;1.022;;38.69;26.81;34.50;clay loam;9.55;;;;;29.70;21.4;-3.295953004;34.85242504;NO;NO;NO;0.262072232;
Main;Wet;89;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T1;Exclosed;Green;G469;1.963;1.713;5.51;1.619;1.517;1.366;48.045;0.710;01.02.2017;25.03.2017;52;0.347;0.909;194.930098;28.15;25.09;46.77;sandy clay loam;2.17;7.3;35.8;O;0;20.95;24.45;-3.296670998;34.85440702;NO;NO;YES;0.333212;
Main;Wet;90;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T2;Exclosed;Green;G355;2.049;1.799;5.51;1.700;0.784;0.633;6.674;0.591;01.02.2017;25.03.2017;52;1.166;1.109;194.930098;28.15;25.09;46.77;sandy clay loam;3.17;7.7;30.4;O;0;27.50;23.85;-3.296686001;34.85437199;NO;NO;NO;0.22519947;
Main;Wet;91;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T3;Exclosed;Green;G547;2.121;1.871;5.51;1.768;1.069;0.918;26.348;0.676;01.02.2017;25.03.2017;52;0.953;1.092;194.930098;28.15;25.09;46.77;sandy clay loam;4.17;6.1;39.4;O;1;26.40;24.35;-3.296618024;34.85446402;NO;NO;YES;0.266729788;
Main;Wet;92;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T4;Exclosed;Green;G763;2.059;1.809;5.51;1.709;1.448;1.297;39.469;0.785;01.02.2017;25.03.2017;52;0.512;0.924;194.930098;28.15;25.09;46.77;sandy clay loam;5.17;7.7;24.8;O;1;26.45;22.6;-3.296553986;34.85445597;NO;NO;YES;0.357974566;
Main;Wet;93;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T5;Exclosed;Green;G424;1.959;1.709;5.51;1.615;0.660;0.510;9.517;0.461;01.02.2017;25.03.2017;52;1.199;1.154;194.930098;28.15;25.09;46.77;sandy clay loam;6.17;6.6;40;O;1;25.25;23.5;-3.296478968;34.854331;NO;NO;YES;0.151585551;
Main;Wet;94;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T6;Exclosed;Green;G588;2.140;1.890;5.51;1.786;;;;;01.02.2017;25.03.2017;52;;;;28.15;25.09;46.77;sandy clay loam;7.17;;;;;36.20;22;-3.29646497;34.85434097;NO;NO;NO;;
Main;Wet;95;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T7;Exclosed;Green;G486;2.005;1.755;5.51;1.658;0.904;0.753;17.121;0.624;01.02.2017;25.03.2017;52;1.002;1.034;194.930098;28.15;25.09;46.77;sandy clay loam;8.17;5.4;15.2;O;0;28.85;23.2;-3.296725983;34.854216;NO;NO;YES;0.259518239;
Main;Wet;96;Maswa;Dry;Wild;4;Dry_W4;Dry_W4_T8;Exclosed;Green;G545;2.072;1.822;5.51;1.722;0.740;0.589;13.426;0.510;01.02.2017;25.03.2017;52;1.233;1.212;194.930098;28.15;25.09;46.77;sandy clay loam;9.17;4;34.4;O;0;16.80;24.3;-3.296836037;34.85446201;NO;NO;YES;0.164038432;
Main;Wet;97;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T1;Exclosed;Green;G847;2.102;1.852;5.51;1.750;0.618;0.468;21.620;0.366;27.01.2017;22.03.2017;54;1.385;1.384;206.8514082;45.96;14.92;39.12;clay;2.04;2.4;8.9;G;1;19.25;28.75;-2.369162031;34.06028104;NO;NO;NO;0.06102026;
Main;Wet;98;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T2;Exclosed;Green;G730;2.048;1.798;5.51;1.699;0.629;0.478;15.207;0.406;27.01.2017;22.03.2017;54;1.320;1.293;206.8514082;45.96;14.92;39.12;clay;3.04;7.8;4.45;G;1;22.25;29.85;-2.369224979;34.06028599;NO;NO;NO;0.095907462;
Main;Wet;99;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T3;Exclosed;Green;G691;2.095;1.845;5.51;1.743;0.528;0.378;10.554;0.338;27.01.2017;22.03.2017;54;1.468;1.406;206.8514082;45.96;14.92;39.12;clay;4.04;5.1;2.3;G;0;17.95;30.85;-2.369284993;34.06028104;NO;NO;NO;0.042488638;
Main;Wet;100;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T4;Exclosed;Green;G828;1.986;1.736;5.51;1.640;0.574;0.423;14.012;0.364;27.01.2017;22.03.2017;54;1.313;1.276;206.8514082;45.96;14.92;39.12;clay;5.04;1.6;15;G;1;16.50;29.85;-2.369198995;34.06020803;NO;NO;NO;0.075931526;
Main;Wet;101;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T5;Exclosed;Green;G875;2.088;1.838;5.51;1.737;0.625;0.474;13.738;0.409;27.01.2017;22.03.2017;54;1.364;1.328;206.8514082;45.96;14.92;39.12;clay;6.04;4.35;17;G;1;22.55;31.15;-2.369190026;34.06017702;NO;NO;NO;0.091887783;
Main;Wet;102;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T6;Exclosed;Green;G824;1.931;1.681;5.51;1.588;0.565;0.414;12.710;0.362;27.01.2017;22.03.2017;54;1.267;1.227;206.8514082;45.96;14.92;39.12;clay;7.04;7.7;21;G;1;21.10;31.8;-2.369135041;34.06018297;NO;NO;NO;0.082802106;
Main;Wet;103;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T7;Exclosed;Green;G692;2.028;1.778;5.51;1.680;0.587;0.436;13.793;0.376;27.01.2017;22.03.2017;54;1.342;1.304;206.8514082;45.96;14.92;39.12;clay;8.04;3.25;16;G;1;20.45;30.25;-2.369133029;34.06023301;NO;NO;NO;0.078283245;
Main;Wet;104;"Mwantimba
";Wet;Agriculture;1;Wet_Ag1;Wet_Ag1_T8;Exclosed;Green;G806;2.042;1.792;5.51;1.693;0.725;0.574;16.853;0.478;27.01.2017;22.03.2017;54;1.218;1.216;206.8514082;45.96;14.92;39.12;clay;9.04;10.5;17;G;1;21.60;29.3;-2.369291028;34.06016202;NO;NO;NO;0.147314279;
Main;Wet;105;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T1;Exclosed;Green;G861;1.934;1.684;5.51;1.591;0.626;0.475;20.431;0.378;27.01.2017;22.03.2017;54;1.209;1.213;206.8514082;34.34;19.23;46.43;sandy clay loam;1.75;5.5;23.5;M;0;11.35;32.15;-2.369808024;34.05967101;NO;NO;NO;0.094666048;
Main;Wet;106;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T2;Exclosed;Green;G738;2.009;1.759;5.51;1.662;0.626;0.475;15.469;0.402;27.01.2017;22.03.2017;54;1.284;1.260;206.8514082;34.34;19.23;46.43;sandy clay loam;2.75;8.6;17;M;0;12.40;32.95;-2.369762007;34.05973001;NO;NO;YES;0.099484878;
Main;Wet;107;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T3;Exclosed;Green;G676;2.048;1.798;5.51;1.699;0.676;0.526;16.393;0.440;27.01.2017;22.03.2017;54;1.273;1.260;206.8514082;34.34;19.23;46.43;sandy clay loam;3.75;3.85;15.5;M;0;11.30;32.45;-2.369840965;34.059814;NO;NO;YES;0.119582016;
Main;Wet;108;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T4;Exclosed;Green;G845;2.046;1.796;5.51;1.697;0.577;0.426;13.078;0.371;27.01.2017;22.03.2017;54;1.370;1.327;206.8514082;34.34;19.23;46.43;sandy clay loam;4.75;9.7;22.5;M;0;15.10;31.55;-2.369862003;34.05975902;NO;NO;YES;0.071719205;
Main;Wet;109;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T5;Exclosed;Green;G887;1.998;1.748;5.51;1.652;0.649;0.498;12.548;0.436;27.01.2017;22.03.2017;54;1.250;1.216;206.8514082;34.34;19.23;46.43;sandy clay loam;5.75;10.5;22.5;M;0;9.00;33.5;-2.369839037;34.059714;NO;NO;NO;0.125548046;
Main;Wet;110;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T6;Exclosed;Green;G882;2.098;1.848;5.51;1.746;0.567;0.416;13.300;0.361;27.01.2017;22.03.2017;54;1.432;1.386;206.8514082;34.34;19.23;46.43;sandy clay loam;6.75;5.75;22.5;M;0;16.95;30.5;-2.369754966;34.05966899;NO;NO;NO;0.05770409;
Main;Wet;111;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T7;Exclosed;Green;G695;2.019;1.769;5.51;1.672;0.621;0.470;13.185;0.408;27.01.2017;22.03.2017;54;1.299;1.263;206.8514082;34.34;19.23;46.43;sandy clay loam;7.75;6.1;26;M;0;11.10;32.65;-2.369733006;34.05961501;NO;NO;YES;0.102491933;
Main;Wet;112;"Mwantimba
";Wet;Agriculture;2;Wet_Ag2;Wet_Ag2_T8;Exclosed;Green;G852;2.063;1.813;5.51;1.713;0.698;0.547;13.746;0.472;27.01.2017;22.03.2017;54;1.266;1.241;206.8514082;34.34;19.23;46.43;sandy clay loam;8.75;11.5;15;M;0;15.20;31.45;-2.36967098;34.05973596;NO;NO;NO;0.139664939;
Main;Wet;113;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T1;Exclosed;Green;G769;2.055;1.805;5.51;1.706;0.708;0.557;20.029;0.446;27.01.2017;22.03.2017;54;1.248;1.260;206.8514082;27.96;4.92;67.12;sandy clay loam;0.89;26;88.5;G;0;8.70;32.4;-2.348719994;34.05139103;NO;NO;YES;0.122735125;
Main;Wet;114;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T2;Exclosed;Green;G889;1.983;1.733;5.51;1.638;0.657;0.506;20.434;0.403;27.01.2017;22.03.2017;54;1.227;1.235;206.8514082;27.96;4.92;67.12;sandy clay loam;1.89;16.5;87.5;G;0;12.90;30.45;-2.348716976;34.05148499;NO;NO;YES;0.104563481;
Main;Wet;115;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T3;Exclosed;Green;G778;1.992;1.742;5.51;1.646;0.737;0.587;26.575;0.431;27.01.2017;22.03.2017;54;1.156;1.215;206.8514082;27.96;4.92;67.12;sandy clay loam;2.89;19;79.5;G;1;9.95;31.7;-2.348780008;34.05149597;NO;NO;YES;0.123047148;
Main;Wet;116;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T4;Exclosed;Green;G563;1.939;1.689;5.51;1.596;0.617;0.466;16.468;0.389;27.01.2017;22.03.2017;54;1.223;1.207;206.8514082;27.96;4.92;67.12;sandy clay loam;3.89;22.5;76;G;1;8.75;25.6;-2.348812027;34.05146697;NO;NO;YES;0.102008156;
Main;Wet;117;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T5;Exclosed;Green;G901;2.027;1.777;5.51;1.679;0.621;0.470;13.244;0.408;27.01.2017;22.03.2017;54;1.307;1.271;206.8514082;27.96;4.92;67.12;sandy clay loam;4.89;23.5;76;G;1;5.70;31.75;-2.348814961;34.05143998;NO;NO;YES;0.100990041;
Main;Wet;118;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T6;Exclosed;Green;G791;2.068;1.818;5.51;1.718;0.646;0.495;12.419;0.434;27.01.2017;22.03.2017;54;1.323;1.284;206.8514082;27.96;4.92;67.12;sandy clay loam;5.89;17.5;70.5;G;1;10.70;30.85;-2.348872963;34.05145498;NO;NO;YES;0.112301255;
Main;Wet;119;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T7;Exclosed;Green;G802;2.194;1.944;5.51;1.837;0.652;0.501;10.498;0.449;27.01.2017;22.03.2017;54;1.443;1.388;206.8514082;27.96;4.92;67.12;sandy clay loam;6.89;18.5;74.5;G;1;11.05;30.45;-2.348858966;34.05138901;NO;NO;YES;0.102488106;
Main;Wet;120;"Mwantimba
";Wet;Agriculture;3;Wet_Ag3;Wet_Ag3_T8;Exclosed;Green;G698;2.085;1.835;5.51;1.734;0.553;0.403;14.853;0.343;27.01.2017;22.03.2017;54;1.433;1.391;206.8514082;27.96;4.92;67.12;sandy clay loam;7.89;19;98.5;G;0;14.95;30.3;-2.348644976;34.05149597;NO;NO;NO;0.047084188;
Main;Wet;121;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T1;Exclosed;Green;G825;2.124;1.874;5.51;1.771;0.612;0.461;10.132;0.415;27.01.2017;22.03.2017;54;1.413;1.356;206.8514082;17.96;4.92;77.12;sandy loam;2.02;9.65;63;G;0;9.55;30.75;-2.349263979;34.05146403;NO;NO;YES;0.090446455;
Main;Wet;122;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T2;Exclosed;Green;G839;2.023;1.773;5.51;1.675;0.642;0.491;16.267;0.411;27.01.2017;22.03.2017;54;1.282;1.264;206.8514082;17.96;4.92;77.12;sandy loam;3.02;3.1;53;G;0;11.80;30.65;-2.34923196;34.05142204;NO;NO;YES;0.104024144;
Main;Wet;123;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T3;Exclosed;Green;G895;1.926;1.676;5.51;1.584;0.878;0.727;13.555;0.629;27.01.2017;22.03.2017;54;0.949;0.955;206.8514082;17.96;4.92;77.12;sandy loam;4.02;3.9;51;G;1;13.20;31.85;-2.349239001;34.05130402;NO;NO;NO;0.283882411;
Main;Wet;124;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T4;Exclosed;Green;G682;2.023;1.773;5.51;1.675;0.612;0.461;12.301;0.405;27.01.2017;22.03.2017;54;1.312;1.271;206.8514082;17.96;4.92;77.12;sandy loam;5.02;5.45;47;G;1;18.20;31.1;-2.349279989;34.05128097;NO;NO;NO;0.099191389;
Main;Wet;125;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T5;Exclosed;Green;G740;1.915;1.665;5.51;1.573;0.601;0.450;14.223;0.386;27.01.2017;22.03.2017;54;1.215;1.187;206.8514082;17.96;4.92;77.12;sandy loam;6.02;9.3;43;G;1;19.25;32.05;-2.34933204;34.05132196;NO;NO;YES;0.103979079;
Main;Wet;126;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T6;Exclosed;Green;G841;1.960;1.710;5.51;1.616;0.585;0.434;12.570;0.380;27.01.2017;22.03.2017;54;1.276;1.236;206.8514082;17.96;4.92;77.12;sandy loam;7.02;10.85;40;G;1;16.65;32;-2.349350983;34.05133202;NO;NO;YES;0.091494107;
Main;Wet;127;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T7;Exclosed;Green;G687;2.065;1.815;5.51;1.715;0.577;0.426;17.514;0.352;27.01.2017;22.03.2017;54;1.389;1.363;206.8514082;17.96;4.92;77.12;sandy loam;8.02;5.35;58;G;1;15.80;31.55;-2.349185022;34.05126496;NO;NO;YES;0.055907751;
Main;Wet;128;"Mwantimba
";Wet;Agriculture;4;Wet_Ag4;Wet_Ag4_T8;Exclosed;Green;G833;1.964;1.714;5.51;1.620;0.572;0.421;10.010;0.379;27.01.2017;22.03.2017;54;1.293;1.240;206.8514082;17.96;4.92;77.12;sandy loam;9.02;10.9;44;G;0;8.15;31.65;-2.349309996;34.05141802;NO;NO;YES;0.090419356;
Main;Wet;129;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T1;Exclosed;Green;G888;2.089;1.839;5.51;1.738;0.594;0.444;15.186;0.376;27.01.2017;22.03.2017;54;1.395;1.361;206.8514082;31.21;11.38;57.41;sandy clay loam;1.73;2.4;2.4;O;1;15.05;28;-2.350336025;34.04966201;NO;NO;YES;0.06959795;
Main;Wet;130;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T2;Exclosed;Green;G708;2.003;1.753;5.51;1.657;0.566;0.415;17.738;0.342;27.01.2017;22.03.2017;54;1.338;1.315;206.8514082;31.21;11.38;57.41;sandy clay loam;2.73;2.1;3.5;O;0;16.30;28.5;-2.350372989;34.04962697;NO;NO;NO;0.057347375;
Main;Wet;131;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T3;Exclosed;Green;G768;2.009;1.759;5.51;1.662;0.628;0.478;13.672;0.412;27.01.2017;22.03.2017;54;1.282;1.250;206.8514082;31.21;11.38;57.41;sandy clay loam;3.73;4.5;7.5;O;0;9.30;28.95;-2.350325966;34.049617;NO;NO;NO;0.106946546;
Main;Wet;132;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T4;Exclosed;Green;G779;2.011;1.761;5.51;1.664;0.635;0.484;13.853;0.417;27.01.2017;22.03.2017;54;1.277;1.247;206.8514082;31.21;11.38;57.41;sandy clay loam;4.73;0.7;9.8;G;1;18.55;28.95;-2.350480026;34.04955103;NO;NO;NO;0.110113884;
Main;Wet;133;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T5;Exclosed;Green;G799;2.093;1.843;5.51;1.742;0.634;0.483;14.025;0.415;27.01.2017;22.03.2017;54;1.360;1.326;206.8514082;31.21;11.38;57.41;sandy clay loam;5.73;2.2;10;O;1;13.40;31.35;-2.350474996;34.04980198;NO;NO;NO;0.095655195;
Main;Wet;134;"Mwantimba
";Wet;Pasture;1;Wet_P1;Wet_P1_T6;Exclosed;Green;G820;1.927;1.677;5.51;1.585;0.534;0.383;12.606;0.335;27.01.2017;22.03.2017;54;1.294;1.250;206.8514082;31.21;11.38;57.41;sandy clay loam;6.73;1.1;15.4;O;1;12.70;30.15;-2.350355973;34.04980098;NO;NO;NO;0.063465777;
